,field_1,ID,region,locality,sites,Kulbicki,PROVINCE,xxx,temp,Richness,grav_total,Age_of_pro,Class,biomassare,ModelMode,OutFlow,Outdegree,btwdegree,SelfR,Inflow,Indegree,CorridorIn,grav_nei,IndegreeMP,InflowMPA,IndegreeNe,InflowNei,Larval_beh,FE,Netflow,Kulbicki.1,PROVINCE.1,Lon,Lat,prod.Jan,prod.Feb,prod.Mar,prod.Apr,prod.May,prod.Jun,prod.Jul,prod.Aug,prod.Sep,prod.Oct,prod.Nov,prod.Dec
2328,2328,V7478,continental_tep,nicaragua_tep,nicaragua_tep_4,Tropical Eastern Pacific,Tropical East Pacific,273.96,27.39084822,46.632,0,0,Fished,118.328091,transi35,0,0,0,0,8,1,0,60,0,0,0,0,active,transi,-1,Tropical Eastern Pacific,Tropical East Pacific,-86.04,11.34,2732.219727,4373.15332,3554.438232,2170.197754,922.7111206,749.8363647,1050.035156,940.2227173,791.668457,1197.960327,1615.023926,1506.296997
2329,2329,V7479,continental_tep,nicaragua_tep,nicaragua_tep_5,Tropical Eastern Pacific,Tropical East Pacific,273.8,27.39649446,33.879,0,28,Restricted,60.73783931,pare,1610,3,2,28,150,4,0,0,4,150,3.5,319.5,passive,pare,0.829545455,Tropical Eastern Pacific,Tropical East Pacific,-86.2,11.5,2453.247559,3990.70874,3358.39917,1826.520142,756.0454712,749.0930176,941.1195068,847.873291,711.6600342,1059.88501,1367.96167,1303.058472
2330,2330,V7479,continental_tep,nicaragua_tep,nicaragua_tep_5,Tropical Eastern Pacific,Tropical East Pacific,273.8,27.39649446,33.879,0,28,Restricted,60.73783931,pare5,2780,4,1,34,566,4,0,0,4,566,3.5,901,active,pare,0.661685595,Tropical Eastern Pacific,Tropical East Pacific,-86.2,11.5,2453.247559,3990.70874,3358.39917,1826.520142,756.0454712,749.0930176,941.1195068,847.873291,711.6600342,1059.88501,1367.96167,1303.058472
2331,2331,V7479,continental_tep,nicaragua_tep,nicaragua_tep_5,Tropical Eastern Pacific,Tropical East Pacific,273.8,27.39649446,33.879,0,28,Restricted,60.73783931,pare15,2223,4,32,3,426,6,0,187,5,423,4.333333333,1457.5,active,pare,0.678369196,Tropical Eastern Pacific,Tropical East Pacific,-86.2,11.5,2453.247559,3990.70874,3358.39917,1826.520142,756.0454712,749.0930176,941.1195068,847.873291,711.6600342,1059.88501,1367.96167,1303.058472
2332,2332,V7479,continental_tep,nicaragua_tep,nicaragua_tep_5,Tropical Eastern Pacific,Tropical East Pacific,273.8,27.39649446,33.879,0,28,Restricted,60.73783931,crypto,3490,3,2,5,455,4,0,0,4,455,3.5,698.75,passive,crypto,0.769328264,Tropical Eastern Pacific,Tropical East Pacific,-86.2,11.5,2453.247559,3990.70874,3358.39917,1826.520142,756.0454712,749.0930176,941.1195068,847.873291,711.6600342,1059.88501,1367.96167,1303.058472
2333,2333,V7479,continental_tep,nicaragua_tep,nicaragua_tep_5,Tropical Eastern Pacific,Tropical East Pacific,273.8,27.39649446,33.879,0,28,Restricted,60.73783931,crypto5,2907,5,42,16,718,4,0,0,4,718,4.25,958,active,crypto,0.603862069,Tropical Eastern Pacific,Tropical East Pacific,-86.2,11.5,2453.247559,3990.70874,3358.39917,1826.520142,756.0454712,749.0930176,941.1195068,847.873291,711.6600342,1059.88501,1367.96167,1303.058472
2334,2334,V7479,continental_tep,nicaragua_tep,nicaragua_tep_5,Tropical Eastern Pacific,Tropical East Pacific,273.8,27.39649446,33.879,0,28,Restricted,60.73783931,crypto15,1693,3,1,48,308,3,0,0,3,308,2.666666667,574.3333333,active,crypto,0.692153923,Tropical Eastern Pacific,Tropical East Pacific,-86.2,11.5,2453.247559,3990.70874,3358.39917,1826.520142,756.0454712,749.0930176,941.1195068,847.873291,711.6600342,1059.88501,1367.96167,1303.058472
2335,2335,V7479,continental_tep,nicaragua_tep,nicaragua_tep_5,Tropical Eastern Pacific,Tropical East Pacific,273.8,27.39649446,33.879,0,28,Restricted,60.73783931,resid,3875,3,2,20,175,4,0,0,4,175,3.5,661.25,passive,resid,0.913580247,Tropical Eastern Pacific,Tropical East Pacific,-86.2,11.5,2453.247559,3990.70874,3358.39917,1826.520142,756.0454712,749.0930176,941.1195068,847.873291,711.6600342,1059.88501,1367.96167,1303.058472
2336,2336,V7479,continental_tep,nicaragua_tep,nicaragua_tep_5,Tropical Eastern Pacific,Tropical East Pacific,273.8,27.39649446,33.879,0,28,Restricted,60.73783931,resid15,1838,4,47,27,307,7,0,183,4,304,8,506,active,resid,0.713752914,Tropical Eastern Pacific,Tropical East Pacific,-86.2,11.5,2453.247559,3990.70874,3358.39917,1826.520142,756.0454712,749.0930176,941.1195068,847.873291,711.6600342,1059.88501,1367.96167,1303.058472
2337,2337,V7479,continental_tep,nicaragua_tep,nicaragua_tep_5,Tropical Eastern Pacific,Tropical East Pacific,273.8,27.39649446,33.879,0,28,Restricted,60.73783931,resid35,828,3,1,6,95,6,0,201,5,94,4.166666667,564.1666667,active,resid,0.794149512,Tropical Eastern Pacific,Tropical East Pacific,-86.2,11.5,2453.247559,3990.70874,3358.39917,1826.520142,756.0454712,749.0930176,941.1195068,847.873291,711.6600342,1059.88501,1367.96167,1303.058472
2338,2338,V7479,continental_tep,nicaragua_tep,nicaragua_tep_5,Tropical Eastern Pacific,Tropical East Pacific,273.8,27.39649446,33.879,0,28,Restricted,60.73783931,transi,5130,3,2,60,270,4,0,0,4,270,3.25,896.25,passive,transi,0.9,Tropical Eastern Pacific,Tropical East Pacific,-86.2,11.5,2453.247559,3990.70874,3358.39917,1826.520142,756.0454712,749.0930176,941.1195068,847.873291,711.6600342,1059.88501,1367.96167,1303.058472
2339,2339,V7479,continental_tep,nicaragua_tep,nicaragua_tep_5,Tropical Eastern Pacific,Tropical East Pacific,273.8,27.39649446,33.879,0,28,Restricted,60.73783931,transi15,2091,3,4,0,57,2,0,0,2,57,5.5,882,active,transi,0.946927374,Tropical Eastern Pacific,Tropical East Pacific,-86.2,11.5,2453.247559,3990.70874,3358.39917,1826.520142,756.0454712,749.0930176,941.1195068,847.873291,711.6600342,1059.88501,1367.96167,1303.058472
2340,2340,V7479,continental_tep,nicaragua_tep,nicaragua_tep_5,Tropical Eastern Pacific,Tropical East Pacific,273.8,27.39649446,33.879,0,28,Restricted,60.73783931,transi35,3048,3,1,8,360,4,0,0,4,360,3.25,590,active,transi,0.788732394,Tropical Eastern Pacific,Tropical East Pacific,-86.2,11.5,2453.247559,3990.70874,3358.39917,1826.520142,756.0454712,749.0930176,941.1195068,847.873291,711.6600342,1059.88501,1367.96167,1303.058472
2341,2341,V7481,offshore_tep,clipperton,clipperton_1,Tropical Eastern Pacific,Tropical East Pacific,250.84,27.87131376,24.953,0,3,Closed,285.4827992,pare,1790,3,0,0,128,1,0,0,1,128,3,52,passive,pare,0.866527633,Tropical Eastern Pacific,Tropical East Pacific,-109.16,10.3,394.0057983,369.0418091,308.3196411,251.4351501,249.3949738,253.2990112,267.0525208,267.378479,272.4574585,276.4405823,293.6484985,318.0786743
2342,2342,V7481,offshore_tep,clipperton,clipperton_1,Tropical Eastern Pacific,Tropical East Pacific,250.84,27.87131376,24.953,0,3,Closed,285.4827992,pare5,3160,4,0,318,1474,4,0,0,4,1474,3.5,901,active,pare,0.363832542,Tropical Eastern Pacific,Tropical East Pacific,-109.16,10.3,394.0057983,369.0418091,308.3196411,251.4351501,249.3949738,253.2990112,267.0525208,267.378479,272.4574585,276.4405823,293.6484985,318.0786743
2343,2343,V7481,offshore_tep,clipperton,clipperton_1,Tropical Eastern Pacific,Tropical East Pacific,250.84,27.87131376,24.953,0,3,Closed,285.4827992,pare15,2646,4,0,108,918,4,0,0,4,918,4,702,active,pare,0.484848485,Tropical Eastern Pacific,Tropical East Pacific,-109.16,10.3,394.0057983,369.0418091,308.3196411,251.4351501,249.3949738,253.2990112,267.0525208,267.378479,272.4574585,276.4405823,293.6484985,318.0786743
2344,2344,V7481,offshore_tep,clipperton,clipperton_1,Tropical Eastern Pacific,Tropical East Pacific,250.84,27.87131376,24.953,0,3,Closed,285.4827992,crypto,4200,5,59,5,255,3,0,0,3,255,3.333333333,781.6666667,passive,crypto,0.885521886,Tropical Eastern Pacific,Tropical East Pacific,-109.16,10.3,394.0057983,369.0418091,308.3196411,251.4351501,249.3949738,253.2990112,267.0525208,267.378479,272.4574585,276.4405823,293.6484985,318.0786743
2345,2345,V7481,offshore_tep,clipperton,clipperton_1,Tropical Eastern Pacific,Tropical East Pacific,250.84,27.87131376,24.953,0,3,Closed,285.4827992,crypto5,3252,4,1,487,1653,4,0,0,4,1653,4.25,958,active,crypto,0.325993884,Tropical Eastern Pacific,Tropical East Pacific,-109.16,10.3,394.0057983,369.0418091,308.3196411,251.4351501,249.3949738,253.2990112,267.0525208,267.378479,272.4574585,276.4405823,293.6484985,318.0786743
2346,2346,V7481,offshore_tep,clipperton,clipperton_1,Tropical Eastern Pacific,Tropical East Pacific,250.84,27.87131376,24.953,0,3,Closed,285.4827992,crypto15,1879,3,0,40,391,3,0,0,3,391,2.666666667,604.6666667,active,crypto,0.655506608,Tropical Eastern Pacific,Tropical East Pacific,-109.16,10.3,394.0057983,369.0418091,308.3196411,251.4351501,249.3949738,253.2990112,267.0525208,267.378479,272.4574585,276.4405823,293.6484985,318.0786743
2347,2347,V7481,offshore_tep,clipperton,clipperton_1,Tropical Eastern Pacific,Tropical East Pacific,250.84,27.87131376,24.953,0,3,Closed,285.4827992,resid,4325,3,0,0,270,1,0,0,1,270,3,30,passive,resid,0.882480958,Tropical Eastern Pacific,Tropical East Pacific,-109.16,10.3,394.0057983,369.0418091,308.3196411,251.4351501,249.3949738,253.2990112,267.0525208,267.378479,272.4574585,276.4405823,293.6484985,318.0786743
2348,2348,V7481,offshore_tep,clipperton,clipperton_1,Tropical Eastern Pacific,Tropical East Pacific,250.84,27.87131376,24.953,0,3,Closed,285.4827992,resid15,2091,4,1,132,714,5,0,60,4,713,5.6,468.2,active,resid,0.490909091,Tropical Eastern Pacific,Tropical East Pacific,-109.16,10.3,394.0057983,369.0418091,308.3196411,251.4351501,249.3949738,253.2990112,267.0525208,267.378479,272.4574585,276.4405823,293.6484985,318.0786743
2349,2349,V7481,offshore_tep,clipperton,clipperton_1,Tropical Eastern Pacific,Tropical East Pacific,250.84,27.87131376,24.953,0,3,Closed,285.4827992,resid35,941,3,2,0,76,2,0,0,2,76,3.5,243,active,resid,0.850540806,Tropical Eastern Pacific,Tropical East Pacific,-109.16,10.3,394.0057983,369.0418091,308.3196411,251.4351501,249.3949738,253.2990112,267.0525208,267.378479,272.4574585,276.4405823,293.6484985,318.0786743
2350,2350,V7481,offshore_tep,clipperton,clipperton_1,Tropical Eastern Pacific,Tropical East Pacific,250.84,27.87131376,24.953,0,3,Closed,285.4827992,transi,4335,3,0.5,0,270,2,0,0,2,270,3.5,1552.5,passive,transi,0.882736156,Tropical Eastern Pacific,Tropical East Pacific,-109.16,10.3,394.0057983,369.0418091,308.3196411,251.4351501,249.3949738,253.2990112,267.0525208,267.378479,272.4574585,276.4405823,293.6484985,318.0786743
2351,2351,V7481,offshore_tep,clipperton,clipperton_1,Tropical Eastern Pacific,Tropical East Pacific,250.84,27.87131376,24.953,0,3,Closed,285.4827992,transi15,1929,4,3,282,1104,5,0,60,4,1092,3.2,365.4,active,transi,0.272007913,Tropical Eastern Pacific,Tropical East Pacific,-109.16,10.3,394.0057983,369.0418091,308.3196411,251.4351501,249.3949738,253.2990112,267.0525208,267.378479,272.4574585,276.4405823,293.6484985,318.0786743
2352,2352,V7481,offshore_tep,clipperton,clipperton_1,Tropical Eastern Pacific,Tropical East Pacific,250.84,27.87131376,24.953,0,3,Closed,285.4827992,transi35,2824,4,0,8,352,2,0,0,2,352,1.5,172,active,transi,0.778337531,Tropical Eastern Pacific,Tropical East Pacific,-109.16,10.3,394.0057983,369.0418091,308.3196411,251.4351501,249.3949738,253.2990112,267.0525208,267.378479,272.4574585,276.4405823,293.6484985,318.0786743
2353,2353,V7483,offshore_tep,cocos,cocos_1,Tropical Eastern Pacific,Tropical East Pacific,272.92,27.63421351,47.67,0,37,Closed,683.1800463,pare,1848,3,10,510,1460,5,0,60,4,1434,3.6,278,passive,pare,0.117291415,Tropical Eastern Pacific,Tropical East Pacific,-87.08,5.58,297.8414612,295.7647705,292.6922302,286.5706177,293.2391357,354.3099365,338.8535156,337.7463379,356.2195129,373.4320984,331.3280945,292.5379944
2354,2354,V7483,offshore_tep,cocos,cocos_1,Tropical Eastern Pacific,Tropical East Pacific,272.92,27.63421351,47.67,0,37,Closed,683.1800463,pare5,3310,4,4,2318,4234,5,0,127,5,4234,3.8,1635.2,active,pare,-0.122481442,Tropical Eastern Pacific,Tropical East Pacific,-87.08,5.58,297.8414612,295.7647705,292.6922302,286.5706177,293.2391357,354.3099365,338.8535156,337.7463379,356.2195129,373.4320984,331.3280945,292.5379944
2355,2355,V7483,offshore_tep,cocos,cocos_1,Tropical Eastern Pacific,Tropical East Pacific,272.92,27.63421351,47.67,0,37,Closed,683.1800463,pare15,2649,4,10,1020,2595,5,0,127,5,2595,4.2,1744.8,active,pare,0.010297483,Tropical Eastern Pacific,Tropical East Pacific,-87.08,5.58,297.8414612,295.7647705,292.6922302,286.5706177,293.2391357,354.3099365,338.8535156,337.7463379,356.2195129,373.4320984,331.3280945,292.5379944
2356,2356,V7483,offshore_tep,cocos,cocos_1,Tropical Eastern Pacific,Tropical East Pacific,272.92,27.63421351,47.67,0,37,Closed,683.1800463,crypto,4145,4,62,1095,3190,6,0,187,5,3185,4.5,2387.5,passive,crypto,0.130197682,Tropical Eastern Pacific,Tropical East Pacific,-87.08,5.58,297.8414612,295.7647705,292.6922302,286.5706177,293.2391357,354.3099365,338.8535156,337.7463379,356.2195129,373.4320984,331.3280945,292.5379944
2357,2357,V7483,offshore_tep,cocos,cocos_1,Tropical Eastern Pacific,Tropical East Pacific,272.92,27.63421351,47.67,0,37,Closed,683.1800463,crypto5,3553,4,0,2279,4239,4,0,0,4,4239,4.25,958,active,crypto,-0.088039014,Tropical Eastern Pacific,Tropical East Pacific,-87.08,5.58,297.8414612,295.7647705,292.6922302,286.5706177,293.2391357,354.3099365,338.8535156,337.7463379,356.2195129,373.4320984,331.3280945,292.5379944
2358,2358,V7483,offshore_tep,cocos,cocos_1,Tropical Eastern Pacific,Tropical East Pacific,272.92,27.63421351,47.67,0,37,Closed,683.1800463,crypto15,1954,4,3,903,2366,4,0,0,4,2366,2.75,518.5,active,crypto,-0.09537037,Tropical Eastern Pacific,Tropical East Pacific,-87.08,5.58,297.8414612,295.7647705,292.6922302,286.5706177,293.2391357,354.3099365,338.8535156,337.7463379,356.2195129,373.4320984,331.3280945,292.5379944
2359,2359,V7483,offshore_tep,cocos,cocos_1,Tropical Eastern Pacific,Tropical East Pacific,272.92,27.63421351,47.67,0,37,Closed,683.1800463,resid,4470,3,10,1225,3400,5,0,60,4,3385,3.6,545,passive,resid,0.135959339,Tropical Eastern Pacific,Tropical East Pacific,-87.08,5.58,297.8414612,295.7647705,292.6922302,286.5706177,293.2391357,354.3099365,338.8535156,337.7463379,356.2195129,373.4320984,331.3280945,292.5379944
2360,2360,V7483,offshore_tep,cocos,cocos_1,Tropical Eastern Pacific,Tropical East Pacific,272.92,27.63421351,47.67,0,37,Closed,683.1800463,resid15,2192,4,0,959,2292,4,0,0,4,2292,4.75,549.5,active,resid,-0.022301517,Tropical Eastern Pacific,Tropical East Pacific,-87.08,5.58,297.8414612,295.7647705,292.6922302,286.5706177,293.2391357,354.3099365,338.8535156,337.7463379,356.2195129,373.4320984,331.3280945,292.5379944
2361,2361,V7483,offshore_tep,cocos,cocos_1,Tropical Eastern Pacific,Tropical East Pacific,272.92,27.63421351,47.67,0,37,Closed,683.1800463,resid35,1039,4,29,262,746,5,0,127,5,746,4.4,675,active,resid,0.164145658,Tropical Eastern Pacific,Tropical East Pacific,-87.08,5.58,297.8414612,295.7647705,292.6922302,286.5706177,293.2391357,354.3099365,338.8535156,337.7463379,356.2195129,373.4320984,331.3280945,292.5379944
2362,2362,V7483,offshore_tep,cocos,cocos_1,Tropical Eastern Pacific,Tropical East Pacific,272.92,27.63421351,47.67,0,37,Closed,683.1800463,transi,4305,4,2,1605,4680,4,0,0,4,4680,3.25,896.25,passive,transi,-0.041736227,Tropical Eastern Pacific,Tropical East Pacific,-87.08,5.58,297.8414612,295.7647705,292.6922302,286.5706177,293.2391357,354.3099365,338.8535156,337.7463379,356.2195129,373.4320984,331.3280945,292.5379944
2363,2363,V7483,offshore_tep,cocos,cocos_1,Tropical Eastern Pacific,Tropical East Pacific,272.92,27.63421351,47.67,0,37,Closed,683.1800463,transi15,1962,4,4,852,1791,5,0,127,5,1791,4,1198.8,active,transi,0.045563549,Tropical Eastern Pacific,Tropical East Pacific,-87.08,5.58,297.8414612,295.7647705,292.6922302,286.5706177,293.2391357,354.3099365,338.8535156,337.7463379,356.2195129,373.4320984,331.3280945,292.5379944
2364,2364,V7483,offshore_tep,cocos,cocos_1,Tropical Eastern Pacific,Tropical East Pacific,272.92,27.63421351,47.67,0,37,Closed,683.1800463,transi35,2984,3,2,1056,2712,5,0,60,4,2704,2.6,472,active,transi,0.047752809,Tropical Eastern Pacific,Tropical East Pacific,-87.08,5.58,297.8414612,295.7647705,292.6922302,286.5706177,293.2391357,354.3099365,338.8535156,337.7463379,356.2195129,373.4320984,331.3280945,292.5379944
2365,2365,V7484,continental_tep,machalilla,machalilla_2,Tropical Eastern Pacific,Tropical East Pacific,278.92,24.70434773,40.679,0,25,Restricted,136.19115,pare,36,1,0,0,62,1,0,0,0,0,4,158,passive,pare,-0.265306122,Tropical Eastern Pacific,Tropical East Pacific,-81.08,-1.3,791.2349854,899.8894653,1115.047241,1447.004395,1238.438721,1013.516846,905.7371216,880.2775879,815.1779785,842.71698,797.2471313,863.2045898
2366,2366,V7484,continental_tep,machalilla,machalilla_2,Tropical Eastern Pacific,Tropical East Pacific,278.92,24.70434773,40.679,0,25,Restricted,136.19115,pare5,346,1,0,346,506,2,0,0,1,346,4.5,179,active,pare,-0.187793427,Tropical Eastern Pacific,Tropical East Pacific,-81.08,-1.3,791.2349854,899.8894653,1115.047241,1447.004395,1238.438721,1013.516846,905.7371216,880.2775879,815.1779785,842.71698,797.2471313,863.2045898
2367,2367,V7484,continental_tep,machalilla,machalilla_2,Tropical Eastern Pacific,Tropical East Pacific,278.92,24.70434773,40.679,0,25,Restricted,136.19115,pare15,9,1,0,9,105,2,0,0,1,9,3.5,168,active,pare,-0.842105263,Tropical Eastern Pacific,Tropical East Pacific,-81.08,-1.3,791.2349854,899.8894653,1115.047241,1447.004395,1238.438721,1013.516846,905.7371216,880.2775879,815.1779785,842.71698,797.2471313,863.2045898
2368,2368,V7484,continental_tep,machalilla,machalilla_2,Tropical Eastern Pacific,Tropical East Pacific,278.92,24.70434773,40.679,0,25,Restricted,136.19115,crypto,65,2,0,30,195,2,0,0,1,30,3,300,passive,crypto,-0.5,Tropical Eastern Pacific,Tropical East Pacific,-81.08,-1.3,791.2349854,899.8894653,1115.047241,1447.004395,1238.438721,1013.516846,905.7371216,880.2775879,815.1779785,842.71698,797.2471313,863.2045898
2369,2369,V7484,continental_tep,machalilla,machalilla_2,Tropical Eastern Pacific,Tropical East Pacific,278.92,24.70434773,40.679,0,25,Restricted,136.19115,crypto5,450,2,0,424,577,2,0,0,1,424,5,240.5,active,crypto,-0.123661149,Tropical Eastern Pacific,Tropical East Pacific,-81.08,-1.3,791.2349854,899.8894653,1115.047241,1447.004395,1238.438721,1013.516846,905.7371216,880.2775879,815.1779785,842.71698,797.2471313,863.2045898
2370,2370,V7484,continental_tep,machalilla,machalilla_2,Tropical Eastern Pacific,Tropical East Pacific,278.92,24.70434773,40.679,0,25,Restricted,136.19115,crypto15,0,0,0,0,25,1,0,0,0,0,2,75,active,crypto,-1,Tropical Eastern Pacific,Tropical East Pacific,-81.08,-1.3,791.2349854,899.8894653,1115.047241,1447.004395,1238.438721,1013.516846,905.7371216,880.2775879,815.1779785,842.71698,797.2471313,863.2045898
2371,2371,V7484,continental_tep,machalilla,machalilla_2,Tropical Eastern Pacific,Tropical East Pacific,278.92,24.70434773,40.679,0,25,Restricted,136.19115,resid,40,1,0,0,105,1,0,0,0,0,4,245,passive,resid,-0.448275862,Tropical Eastern Pacific,Tropical East Pacific,-81.08,-1.3,791.2349854,899.8894653,1115.047241,1447.004395,1238.438721,1013.516846,905.7371216,880.2775879,815.1779785,842.71698,797.2471313,863.2045898
2372,2372,V7484,continental_tep,machalilla,machalilla_2,Tropical Eastern Pacific,Tropical East Pacific,278.92,24.70434773,40.679,0,25,Restricted,136.19115,resid15,52,2,0,18,89,2,0,0,1,18,4.5,140.5,active,resid,-0.262411348,Tropical Eastern Pacific,Tropical East Pacific,-81.08,-1.3,791.2349854,899.8894653,1115.047241,1447.004395,1238.438721,1013.516846,905.7371216,880.2775879,815.1779785,842.71698,797.2471313,863.2045898
